__source_file,agent0,agent1,deck0_name,deck1_name,end_reason,game_id,p0_approx_mana_spent,p0_battlefield_creatures,p0_creature_casts,p0_land_plays,p0_library_size,p0_life,p0_main_phase_actions,p0_main_phase_passes,p1_approx_mana_spent,p1_battlefield_creatures,p1_creature_casts,p1_land_plays,p1_library_size,p1_life,p1_main_phase_actions,p1_main_phase_passes,winner
20251128_010916_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_red_aggro,life,2,25.0,5,8.0,7.0,29,14,31.0,16.0,18.0,5,6.0,6.0,28,-4,28.0,13.0,0
20251128_010916_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_red_aggro,life,3,20.0,3,5.0,7.0,30,18,30.0,17.0,14.0,3,3.0,6.0,29,0,27.0,14.0,0
20251128_010916_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_red_aggro,life,4,10.0,2,4.0,4.0,31,0,24.0,15.0,18.0,3,4.0,6.0,29,12,27.0,15.0,1
20251128_010916_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_red_aggro,life,5,28.0,5,9.0,5.0,31,18,28.0,14.0,28.0,6,8.0,4.0,30,-2,24.0,10.0,0
20251128_010916_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_red_aggro,life,6,22.0,4,7.0,7.0,30,18,28.0,14.0,11.0,3,3.0,6.0,29,-11,29.0,16.0,0
20251128_010916_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_red_aggro,life,7,24.0,5,6.0,7.0,30,20,30.0,16.0,25.0,6,8.0,6.0,29,-10,30.0,16.0,0
20251128_010916_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_red_aggro,life,8,19.0,6,7.0,7.0,30,12,30.0,16.0,17.0,5,6.0,6.0,29,-4,28.0,16.0,0
20251128_010916_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_red_aggro,life,9,30.0,3,7.0,7.0,30,20,30.0,16.0,9.0,2,3.0,6.0,29,-4,28.0,16.0,0
20251128_010916_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_red_aggro,life,10,15.0,2,5.0,7.0,30,18,28.0,16.0,8.0,2,2.0,3.0,29,-1,27.0,18.0,0
20251128_010916_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_red_aggro,life,11,13.0,2,4.0,7.0,30,10,28.0,16.0,27.0,5,8.0,6.0,29,-1,30.0,15.0,0
20251128_010916_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_red_aggro,life,12,18.0,4,4.0,7.0,30,16,30.0,18.0,20.0,6,9.0,6.0,29,-15,30.0,15.0,0
20251128_010916_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_red_aggro,life,13,34.0,5,9.0,6.0,29,4,32.0,16.0,29.0,5,6.0,6.0,28,-13,31.0,16.0,0
20251128_010916_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_red_aggro,life,14,14.0,2,4.0,6.0,31,-1,28.0,17.0,25.0,6,8.0,5.0,29,10,27.0,12.0,1
20251128_010916_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_red_aggro,life,15,17.0,4,7.0,5.0,32,15,24.0,12.0,17.0,4,5.0,4.0,31,0,24.0,13.0,0
20251128_010916_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_red_aggro,life,16,25.0,3,7.0,7.0,30,6,28.0,13.0,23.0,5,6.0,6.0,29,-10,29.0,15.0,0
20251128_010916_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_red_aggro,life,17,26.0,4,6.0,7.0,30,6,30.0,17.0,20.0,4,5.0,6.0,29,-14,30.0,17.0,0
20251128_010916_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_red_aggro,life,18,15.0,3,5.0,4.0,31,9,25.0,15.0,20.0,5,6.0,5.0,30,-4,27.0,15.0,0
20251128_010916_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_red_aggro,life,19,29.0,3,6.0,7.0,30,18,28.0,14.0,16.0,4,5.0,6.0,29,-6,27.0,13.0,0
20251127_032857_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,0,,7,,,21,11,,,,4,,,16,0,,,0
20251127_032857_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,1,,5,,,21,-10,,,,6,,,15,17,,,1
20251127_032857_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,2,,5,,,21,-16,,,,7,,,15,6,,,1
20251127_032857_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,3,,4,,,21,-4,,,,5,,,15,4,,,1
20251127_032857_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,4,,5,,,20,4,,,,5,,,15,-3,,,0
20251127_032857_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,5,,6,,,20,14,,,,3,,,15,0,,,0
20251127_032857_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,6,,4,,,21,-16,,,,7,,,15,8,,,1
20251127_032857_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,7,,5,,,20,-3,,,,4,,,14,9,,,1
20251127_032857_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,8,,5,,,21,-4,,,,6,,,15,8,,,1
20251127_032857_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,9,,4,,,21,8,,,,4,,,16,-2,,,0
20251127_032857_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,10,,3,,,21,-8,,,,6,,,15,16,,,1
20251127_032857_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,11,,4,,,22,20,,,,4,,,17,-1,,,0
20251127_032857_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,12,,4,,,21,14,,,,3,,,16,-1,,,0
20251127_032857_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,13,,5,,,21,0,,,,4,,,15,10,,,1
20251127_032857_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,14,,5,,,21,-4,,,,5,,,15,10,,,1
20251127_032857_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,15,,8,,,21,14,,,,3,,,16,0,,,0
20251127_032857_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,16,,4,,,21,-19,,,,7,,,15,13,,,1
20251127_032857_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,17,,4,,,21,-10,,,,6,,,15,2,,,1
20251127_032857_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,18,,3,,,21,-1,,,,4,,,15,6,,,1
20251127_032857_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,19,,7,,,21,-9,,,,5,,,15,7,,,1
20251127_200219_random_vs_heuristic.csv,HeuristicAgent,RandomAgent,mono_green_midrange,mono_red_aggro,life,0,16.0,4,6.0,5.0,32,15,24.0,12.0,17.0,5,7.0,4.0,31,-5,24.0,11.0,0
20251127_200219_random_vs_heuristic.csv,HeuristicAgent,RandomAgent,mono_green_midrange,mono_red_aggro,life,1,10.0,3,4.0,4.0,33,14,19.0,10.0,11.0,3,4.0,2.0,32,0,20.0,11.0,0
20251127_200219_random_vs_heuristic.csv,HeuristicAgent,RandomAgent,mono_green_midrange,mono_red_aggro,life,2,26.0,6,9.0,4.0,32,14,25.0,12.0,3.0,1,1.0,5.0,31,-13,14.0,8.0,0
20251127_200219_random_vs_heuristic.csv,HeuristicAgent,RandomAgent,mono_green_midrange,mono_red_aggro,life,3,17.0,4,5.0,6.0,31,15,27.0,15.0,11.0,2,4.0,5.0,30,-7,25.0,11.0,0
20251127_200219_random_vs_heuristic.csv,HeuristicAgent,RandomAgent,mono_green_midrange,mono_red_aggro,life,4,16.0,3,5.0,4.0,33,0,20.0,10.0,19.0,4,5.0,5.0,31,8,20.0,7.0,1
20251127_200219_random_vs_heuristic.csv,HeuristicAgent,RandomAgent,mono_green_midrange,mono_red_aggro,life,5,14.0,4,4.0,6.0,31,11,28.0,17.0,7.0,2,3.0,6.0,29,-2,24.0,9.0,0
20251127_200219_random_vs_heuristic.csv,HeuristicAgent,RandomAgent,mono_green_midrange,mono_red_aggro,life,6,19.0,5,6.0,5.0,31,2,26.0,15.0,24.0,4,6.0,5.0,30,-7,27.0,13.0,0
20251127_200219_random_vs_heuristic.csv,HeuristicAgent,RandomAgent,mono_green_midrange,mono_red_aggro,life,7,23.0,6,8.0,5.0,30,8,32.0,18.0,13.0,4,4.0,6.0,29,-1,27.0,12.0,0
20251127_200219_random_vs_heuristic.csv,HeuristicAgent,RandomAgent,mono_green_midrange,mono_red_aggro,life,8,17.0,3,4.0,6.0,31,-8,28.0,16.0,17.0,5,8.0,6.0,29,11,29.0,9.0,1
20251127_200219_random_vs_heuristic.csv,HeuristicAgent,RandomAgent,mono_green_midrange,mono_red_aggro,life,9,27.0,5,6.0,6.0,31,13,27.0,14.0,7.0,2,4.0,3.0,30,-2,21.0,13.0,0
20251127_200219_random_vs_heuristic.csv,HeuristicAgent,RandomAgent,mono_green_midrange,mono_red_aggro,life,10,18.0,5,7.0,4.0,32,-2,26.0,14.0,17.0,4,8.0,6.0,30,2,26.0,10.0,1
20251127_200219_random_vs_heuristic.csv,HeuristicAgent,RandomAgent,mono_green_midrange,mono_red_aggro,life,11,17.0,4,5.0,6.0,31,-1,28.0,16.0,19.0,4,5.0,5.0,29,16,23.0,12.0,1
20251127_200219_random_vs_heuristic.csv,HeuristicAgent,RandomAgent,mono_green_midrange,mono_red_aggro,life,12,18.0,4,5.0,6.0,31,6,27.0,15.0,10.0,3,5.0,4.0,30,-3,27.0,13.0,0
20251127_200219_random_vs_heuristic.csv,HeuristicAgent,RandomAgent,mono_green_midrange,mono_red_aggro,life,13,35.0,5,8.0,7.0,30,7,30.0,15.0,9.0,3,4.0,5.0,29,-12,24.0,13.0,0
20251127_200219_random_vs_heuristic.csv,HeuristicAgent,RandomAgent,mono_green_midrange,mono_red_aggro,life,14,18.0,4,5.0,5.0,31,9,25.0,13.0,8.0,4,4.0,4.0,30,-9,24.0,15.0,0
20251127_200219_random_vs_heuristic.csv,HeuristicAgent,RandomAgent,mono_green_midrange,mono_red_aggro,life,15,9.0,3,4.0,5.0,32,-3,21.0,12.0,23.0,5,7.0,4.0,30,14,23.0,12.0,1
20251127_200219_random_vs_heuristic.csv,HeuristicAgent,RandomAgent,mono_green_midrange,mono_red_aggro,life,16,17.0,4,6.0,4.0,33,0,20.0,10.0,22.0,6,8.0,3.0,31,7,22.0,10.0,1
20251127_200219_random_vs_heuristic.csv,HeuristicAgent,RandomAgent,mono_green_midrange,mono_red_aggro,life,17,27.0,5,7.0,6.0,31,5,27.0,13.0,15.0,5,7.0,7.0,30,-14,25.0,11.0,0
20251127_200219_random_vs_heuristic.csv,HeuristicAgent,RandomAgent,mono_green_midrange,mono_red_aggro,life,18,19.0,5,7.0,4.0,32,14,25.0,13.0,7.0,3,3.0,2.0,31,-7,16.0,11.0,0
20251127_200219_random_vs_heuristic.csv,HeuristicAgent,RandomAgent,mono_green_midrange,mono_red_aggro,life,19,10.0,2,3.0,5.0,32,-6,21.0,12.0,20.0,5,6.0,5.0,30,8,23.0,11.0,1
20251127_205704_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_white_control,life,0,15.0,4,5.0,4.0,32,18,23.0,13.0,1.0,1,1.0,4.0,31,-1,14.0,9.0,0
20251127_205704_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_white_control,life,1,16.0,4,6.0,5.0,32,16,24.0,12.0,5.0,2,2.0,4.0,31,-4,16.0,10.0,0
20251127_205704_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_white_control,life,2,17.0,4,4.0,8.0,29,4,31.0,19.0,39.0,7,10.0,7.0,28,-1,28.0,11.0,0
20251127_205704_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_white_control,life,3,15.0,4,6.0,5.0,32,16,22.0,11.0,5.0,2,2.0,4.0,31,-4,16.0,10.0,0
20251127_205704_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_white_control,life,4,19.0,5,6.0,5.0,30,-4,33.0,20.0,36.0,7,9.0,7.0,28,2,30.0,14.0,1
20251127_205704_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_white_control,life,5,32.0,6,9.0,6.0,31,-1,27.0,12.0,27.0,4,6.0,6.0,29,8,25.0,13.0,1
20251127_205704_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_white_control,life,6,12.0,3,3.0,7.0,30,-3,29.0,18.0,37.0,7,10.0,7.0,28,17,32.0,15.0,1
20251127_205704_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_white_control,life,7,14.0,4,5.0,6.0,31,0,28.0,16.0,36.0,6,9.0,6.0,29,2,29.0,14.0,1
20251127_205704_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_white_control,life,8,24.0,6,7.0,7.0,29,8,32.0,17.0,42.0,7,11.0,7.0,28,-2,28.0,10.0,0
20251127_205704_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_white_control,life,9,16.0,4,6.0,5.0,32,16,24.0,12.0,8.0,4,5.0,4.0,31,-4,20.0,11.0,0
20251127_205704_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_white_control,life,10,11.0,3,3.0,7.0,30,20,26.0,16.0,6.0,2,2.0,6.0,29,-5,22.0,14.0,0
20251127_205704_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_white_control,life,11,26.0,6,8.0,7.0,30,0,30.0,15.0,34.0,5,7.0,7.0,28,14,30.0,16.0,1
20251127_205704_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_white_control,life,12,9.0,3,3.0,7.0,30,-6,31.0,19.0,57.0,7,12.0,7.0,28,8,28.0,9.0,1
20251127_205704_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_white_control,life,13,24.0,5,6.0,6.0,30,4,31.0,17.0,40.0,6,9.0,6.0,29,-2,30.0,15.0,0
20251127_205704_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_white_control,life,14,13.0,3,3.0,6.0,31,-2,28.0,17.0,28.0,5,7.0,6.0,29,8,27.0,14.0,1
20251127_205704_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_white_control,life,15,21.0,5,6.0,6.0,31,20,27.0,14.0,15.0,2,3.0,5.0,30,-1,19.0,11.0,0
20251127_205704_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_white_control,life,16,29.0,6,9.0,5.0,32,20,24.0,10.0,4.0,1,1.0,4.0,31,-1,14.0,9.0,0
20251127_205704_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_white_control,life,17,34.0,6,8.0,6.0,30,-12,26.0,11.0,50.0,7,11.0,7.0,28,8,30.0,12.0,1
20251127_205704_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_white_control,life,18,18.0,4,6.0,5.0,32,20,24.0,12.0,12.0,2,3.0,4.0,31,-4,16.0,9.0,0
20251127_205704_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_white_control,life,19,29.0,6,7.0,6.0,30,-4,31.0,17.0,33.0,6,8.0,7.0,28,4,32.0,17.0,1
20251127_191827_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,life,0,33.0,6,10.0,4.0,33,20,19.0,5.0,1.0,1,1.0,3.0,32,0,11.0,7.0,0
20251127_191827_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,life,1,38.0,7,9.0,5.0,32,20,26.0,11.0,3.0,2,3.0,1.0,31,-17,13.0,9.0,0
20251127_191827_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,life,2,34.0,8,10.0,4.0,30,19,28.0,13.0,20.0,3,4.0,6.0,29,-14,24.0,14.0,0
20251127_191827_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,life,3,20.0,6,7.0,3.0,32,20,24.0,13.0,12.0,2,3.0,4.0,31,0,16.0,9.0,0
20251127_191827_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,life,4,14.0,4,4.0,5.0,31,16,24.0,14.0,29.0,4,6.0,5.0,30,-3,23.0,12.0,0
20251127_191827_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,life,5,28.0,6,7.0,2.0,32,20,24.0,14.0,1.0,1,1.0,4.0,31,-3,14.0,9.0,0
20251127_191827_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,life,6,21.0,6,7.0,3.0,31,16,27.0,15.0,7.0,3,4.0,5.0,30,-10,21.0,12.0,0
20251127_191827_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,life,7,25.0,4,6.0,5.0,32,18,22.0,9.0,7.0,3,4.0,4.0,31,-7,18.0,10.0,0
20251127_191827_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,life,8,21.0,5,6.0,5.0,30,12,27.0,14.0,41.0,6,9.0,6.0,29,-4,30.0,15.0,0
20251127_191827_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,life,9,26.0,6,9.0,4.0,32,20,24.0,10.0,2.0,2,2.0,4.0,31,-4,16.0,10.0,0
20251127_191827_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,life,10,22.0,5,7.0,3.0,32,18,22.0,10.0,15.0,4,6.0,4.0,31,0,20.0,10.0,0
20251127_191827_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,life,11,34.0,4,7.0,3.0,31,12,23.0,9.0,20.0,4,5.0,5.0,30,-8,23.0,13.0,0
20251127_191827_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,life,12,14.0,3,4.0,4.0,32,20,20.0,7.0,12.0,2,3.0,4.0,31,-2,16.0,9.0,0
20251127_191827_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,life,13,22.0,5,7.0,6.0,30,10,30.0,12.0,12.0,5,5.0,6.0,29,-7,28.0,17.0,0
20251127_191827_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,life,14,25.0,5,6.0,6.0,30,13,28.0,11.0,45.0,7,10.0,6.0,29,0,29.0,13.0,0
20251127_191827_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,life,15,22.0,4,6.0,6.0,31,14,25.0,10.0,46.0,7,11.0,5.0,30,-7,26.0,10.0,0
20251127_191827_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,life,16,18.0,5,5.0,6.0,29,13,32.0,17.0,15.0,4,4.0,7.0,28,-1,29.0,18.0,0
20251127_191827_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,life,17,22.0,4,5.0,5.0,30,11,26.0,14.0,40.0,6,9.0,6.0,29,-1,30.0,15.0,0
20251127_191827_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,life,18,45.0,8,12.0,2.0,33,20,17.0,3.0,0.0,0,0.0,3.0,32,-15,9.0,6.0,0
20251127_191827_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_green_midrange,mono_white_control,life,19,14.0,4,4.0,6.0,33,20,19.0,8.0,1.0,1,1.0,3.0,32,-2,11.0,7.0,0
20251127_150224_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_aggro,mono_green_midrange,life,0,23.0,6,10.0,4.0,31,-4,26.0,5.0,30.0,6,9.0,5.0,31,3,26.0,12.0,1
20251127_150224_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_aggro,mono_green_midrange,life,1,23.0,6,8.0,5.0,32,20,22.0,4.0,21.0,4,7.0,3.0,33,-2,17.0,7.0,0
20251127_150224_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_aggro,mono_green_midrange,life,2,16.0,7,8.0,5.0,30,-6,27.0,4.0,30.0,5,7.0,6.0,30,2,27.0,14.0,1
20251127_150224_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_aggro,mono_green_midrange,life,3,21.0,6,7.0,5.0,30,5,26.0,4.0,23.0,5,7.0,5.0,31,-11,25.0,13.0,0
20251127_150224_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_aggro,mono_green_midrange,life,4,18.0,6,8.0,6.0,31,-10,24.0,5.0,28.0,6,9.0,5.0,31,16,26.0,12.0,1
20251127_150224_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_aggro,mono_green_midrange,life,5,12.0,5,6.0,6.0,29,-10,30.0,11.0,22.0,4,6.0,7.0,29,2,28.0,15.0,1
20251127_150224_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_aggro,mono_green_midrange,life,6,16.0,6,7.0,5.0,31,12,25.0,5.0,9.0,3,4.0,4.0,32,-4,18.0,10.0,0
20251127_150224_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_aggro,mono_green_midrange,life,7,16.0,5,7.0,6.0,30,8,27.0,7.0,16.0,4,5.0,5.0,31,0,23.0,13.0,0
20251127_150224_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_aggro,mono_green_midrange,life,8,19.0,4,5.0,5.0,31,-7,23.0,6.0,22.0,6,8.0,5.0,31,8,26.0,13.0,1
20251127_150224_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_aggro,mono_green_midrange,life,9,14.0,5,5.0,5.0,31,14,23.0,1.0,12.0,3,4.0,4.0,32,-5,18.0,10.0,0
20251127_150224_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_aggro,mono_green_midrange,life,10,22.0,6,8.0,5.0,31,4,22.0,7.0,23.0,5,8.0,4.0,32,-2,22.0,10.0,0
20251127_150224_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_aggro,mono_green_midrange,life,11,21.0,6,8.0,4.0,31,11,24.0,1.0,15.0,3,5.0,4.0,32,0,18.0,9.0,0
20251127_150224_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_aggro,mono_green_midrange,life,12,12.0,5,6.0,3.0,31,-10,23.0,5.0,27.0,5,9.0,5.0,31,8,24.0,10.0,1
20251127_150224_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_aggro,mono_green_midrange,life,13,26.0,6,8.0,4.0,32,20,19.0,2.0,15.0,3,5.0,3.0,33,-7,15.0,7.0,0
20251127_150224_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_aggro,mono_green_midrange,life,14,30.0,7,11.0,5.0,30,2,27.0,3.0,14.0,4,5.0,5.0,31,-1,23.0,13.0,0
20251127_150224_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_aggro,mono_green_midrange,life,15,20.0,7,9.0,4.0,32,0,20.0,5.0,30.0,7,11.0,4.0,32,7,23.0,8.0,1
20251127_150224_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_aggro,mono_green_midrange,life,16,18.0,6,8.0,6.0,30,5,25.0,7.0,10.0,4,4.0,5.0,31,0,23.0,14.0,0
20251127_150224_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_aggro,mono_green_midrange,life,17,18.0,5,6.0,3.0,32,18,20.0,5.0,11.0,3,4.0,3.0,33,-6,15.0,8.0,0
20251127_150224_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_aggro,mono_green_midrange,life,18,21.0,5,8.0,4.0,31,10,23.0,5.0,13.0,4,5.0,4.0,32,-1,20.0,11.0,0
20251127_150224_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_aggro,mono_green_midrange,life,19,12.0,5,6.0,5.0,31,-1,24.0,4.0,15.0,5,6.0,5.0,31,15,24.0,13.0,1
20251127_193409_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_white_control,life,0,12.0,4,5.0,7.0,30,-4,29.0,17.0,33.0,5,7.0,7.0,28,2,30.0,16.0,1
20251127_193409_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_white_control,life,1,36.0,6,8.0,9.0,28,1,32.0,15.0,44.0,7,11.0,8.0,27,-2,33.0,14.0,0
20251127_193409_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_white_control,life,2,28.0,7,8.0,5.0,30,-2,33.0,20.0,50.0,7,11.0,7.0,28,6,28.0,10.0,1
20251127_193409_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_white_control,life,3,34.0,6,9.0,7.0,30,-6,28.0,12.0,57.0,7,12.0,7.0,28,10,28.0,9.0,1
20251127_193409_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_white_control,life,4,26.0,5,8.0,8.0,29,-6,34.0,18.0,34.0,5,7.0,8.0,27,10,33.0,18.0,1
20251127_193409_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_white_control,life,5,17.0,4,4.0,10.0,27,-3,40.0,25.0,39.0,8,9.0,9.0,25,14,37.0,19.0,1
20251127_193409_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_white_control,life,6,15.0,4,4.0,8.0,29,-1,32.0,20.0,45.0,7,10.0,8.0,27,14,35.0,17.0,1
20251127_193409_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_white_control,life,7,17.0,4,6.0,4.0,32,16,21.0,11.0,5.0,2,2.0,4.0,31,-4,16.0,10.0,0
20251127_193409_random_vs_heuristic.csv,HeuristicAgent,HeuristicAgent15,mono_green_midrange,mono_white_control,life,8,13.0,3,3.0,6.0,31,-2,28.0,17.0,51.0,7,11.0,6.0,29,14,29.0,12.0,1
