game_id,agent0,agent1,deck0_name,deck1_name,winner,end_reason,p0_life,p1_life,p0_library_size,p1_library_size,p0_battlefield_creatures,p1_battlefield_creatures
524,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-14,3,18,14,5,6
525,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,14,-3,19,16,5,2
526,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,1,-1,17,14,5,4
527,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-1,10,19,15,6,5
528,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,20,-1,20,17,4,5
529,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-10,5,19,15,4,7
530,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,14,-1,19,16,7,2
531,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,1,-6,19,16,7,6
532,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,20,-1,20,17,4,4
533,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-11,6,18,14,4,4
534,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,2,0,18,15,4,5
535,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-4,6,19,15,4,5
536,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-7,11,17,13,7,4
537,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,18,-8,20,17,7,4
538,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,11,-1,19,16,4,3
539,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-4,5,19,15,5,5
540,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,8,-6,18,15,5,3
541,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-10,4,19,15,7,6
542,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,14,-3,19,16,5,2
543,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-2,5,17,13,4,4
544,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,2,-10,18,15,7,5
545,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-16,15,19,15,3,7
546,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-4,12,19,15,4,5
547,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,14,-4,19,16,6,3
548,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-8,6,18,14,4,5
549,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-10,11,19,15,5,5
550,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,1,-3,18,15,6,5
551,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,2,-7,18,15,8,4
552,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-11,8,17,13,6,4
553,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,2,0,18,15,4,4
554,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-7,13,19,15,5,5
555,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-10,13,19,15,6,7
556,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-4,11,19,15,4,4
557,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,8,-5,19,16,6,5
558,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,4,-1,17,14,5,3
559,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,8,-5,17,14,6,2
560,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-4,8,19,15,8,4
561,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-2,6,18,14,5,4
562,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-8,10,18,14,4,5
563,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,20,0,20,17,6,5
564,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-1,6,19,15,6,6
565,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-4,3,19,15,7,7
566,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,11,-1,19,16,7,3
567,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,7,0,19,16,6,4
568,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,20,-4,20,17,4,6
569,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,7,0,19,16,4,4
570,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-16,9,19,15,6,7
571,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-13,12,19,15,6,7
572,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,8,-6,19,16,6,4
573,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-11,7,18,14,5,4
574,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,16,-1,19,16,5,1
575,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,2,-4,18,15,5,4
576,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-4,5,19,15,5,6
577,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-4,5,19,15,4,5
578,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-4,2,19,15,5,4
579,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-4,1,19,15,6,5
580,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,10,0,19,16,5,4
581,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,20,-1,20,17,4,3
582,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,11,-4,19,16,7,4
583,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,2,-7,18,15,5,3
584,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,4,-3,19,16,7,5
585,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,4,0,19,16,3,5
586,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,7,-6,19,16,6,4
587,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,20,-4,20,17,6,1
588,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,10,-6,19,16,5,4
589,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-1,9,19,15,4,5
590,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-10,12,19,15,4,7
591,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-7,4,19,15,4,7
592,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,11,-1,18,15,7,4
593,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,14,-1,19,16,7,2
594,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-4,7,19,15,4,5
595,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,8,-4,19,16,5,5
596,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,20,-1,20,17,8,3
597,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,11,-7,19,16,6,3
598,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-7,9,19,15,4,6
599,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,2,0,17,14,6,4
600,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-4,12,19,15,5,5
601,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,8,-4,18,15,6,5
602,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-7,9,19,15,3,5
603,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,11,0,19,16,7,3
604,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-7,3,19,15,6,7
605,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,2,-8,18,15,7,4
606,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-4,13,19,15,5,5
607,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-10,3,18,14,7,5
608,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,17,-2,19,16,6,2
609,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,2,-1,18,15,4,5
610,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-7,2,18,14,6,4
611,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-1,5,19,15,4,6
612,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-10,4,18,14,5,4
613,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,7,-16,19,16,7,4
614,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-10,8,19,15,6,6
615,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,11,-4,19,16,4,3
616,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-10,10,19,15,3,7
617,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-10,4,19,15,6,7
618,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-5,3,18,14,5,5
619,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,1,-1,19,16,5,6
620,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-13,7,19,15,4,6
621,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,2,-1,18,15,5,6
622,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-4,15,19,15,3,5
623,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-11,5,18,14,3,6
624,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,14,-2,19,16,4,3
625,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,2,-4,18,15,7,3
626,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,20,-1,22,19,6,0
627,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,14,-6,19,16,4,2
628,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,4,-2,18,15,5,4
629,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-1,10,19,15,4,4
630,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,11,-8,19,16,6,4
631,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,20,0,20,17,6,3
632,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,0,8,19,15,5,5
633,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-1,14,19,15,3,4
634,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,8,-2,18,15,5,3
635,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-1,2,19,15,6,6
636,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,10,-4,19,16,6,4
637,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-4,7,19,15,6,4
638,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-7,9,19,15,5,6
639,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-1,2,18,14,7,3
640,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,1,-9,17,14,6,4
641,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-6,12,18,14,5,5
642,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-5,16,18,14,3,5
643,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,10,-12,19,16,6,4
644,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,20,-1,18,15,4,0
645,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,20,-4,21,18,5,0
646,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-14,9,19,15,7,6
647,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-4,4,19,15,5,7
648,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-4,4,19,15,5,6
649,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,5,-5,19,16,8,5
650,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-2,10,19,15,3,5
651,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,8,-4,19,16,7,4
652,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,11,0,19,16,4,4
653,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,16,0,18,15,4,3
654,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,20,-8,20,17,6,3
655,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-4,7,19,15,4,4
656,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-4,14,19,15,3,5
657,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-10,13,19,15,3,6
658,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-4,10,19,15,3,5
659,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,8,-11,19,16,5,4
660,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,17,0,19,16,5,1
661,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,11,-1,19,16,5,3
662,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-1,2,19,15,6,6
663,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,2,-8,18,15,6,5
664,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-16,4,19,15,4,6
665,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-1,10,19,15,5,5
666,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-10,12,19,15,4,6
667,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-4,1,18,14,5,4
668,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,2,-6,18,15,8,5
669,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-4,14,19,15,4,5
670,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-19,16,19,15,6,7
671,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-11,2,18,14,6,5
672,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,16,-6,19,16,5,1
673,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-4,12,19,15,3,4
674,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,20,0,21,18,6,0
675,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,11,-1,19,16,8,3
676,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,18,-3,20,17,5,3
677,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,11,-3,19,16,7,3
678,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,2,-9,18,15,7,5
679,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-14,2,18,14,7,5
680,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,11,-8,19,16,5,3
681,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-2,10,18,14,3,3
682,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,10,0,19,16,6,4
683,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-19,9,19,15,3,7
684,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-1,6,19,15,5,6
685,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-1,5,19,15,7,6
686,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,4,-4,19,16,5,6
687,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,11,-1,19,16,4,3
688,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-7,10,19,15,6,7
689,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,20,-5,20,17,5,3
690,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-13,10,19,15,3,7
691,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-10,17,19,15,2,6
692,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,8,-1,19,16,5,5
693,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,8,-7,18,15,6,4
694,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,5,0,18,15,8,3
695,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-2,9,18,14,3,4
696,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-2,11,19,15,5,6
697,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,8,-2,19,16,7,4
698,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-4,16,19,15,2,4
699,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,2,-6,18,15,4,4
700,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,20,0,21,18,6,0
701,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-4,4,19,15,6,6
702,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,18,0,20,17,5,6
703,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-7,13,19,15,5,5
704,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,11,-4,19,16,6,3
705,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,20,0,20,17,5,5
706,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,6,-3,18,15,5,4
707,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-3,9,18,14,6,4
708,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,2,-1,19,16,8,6
709,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,2,-6,18,15,5,4
710,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,14,-9,19,16,5,3
711,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-1,1,19,15,7,5
712,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-10,9,19,15,3,5
713,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,2,-2,19,16,3,6
714,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,8,-5,18,15,7,3
715,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-4,11,19,15,3,5
716,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-11,11,18,14,2,6
717,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,14,-3,19,16,3,2
718,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,18,-4,20,17,5,4
719,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-9,7,18,14,4,4
720,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,0,17,19,15,1,6
721,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,2,-5,18,15,6,4
722,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-2,18,19,15,2,5
723,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-13,10,18,14,5,5
724,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-4,14,19,15,4,5
725,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-10,4,19,15,5,6
726,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,7,-2,19,16,5,4
727,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-7,7,19,15,3,6
728,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-4,4,19,15,4,5
729,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,11,-6,19,16,5,3
730,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-4,4,19,15,6,5
731,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-4,14,19,15,6,6
732,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,20,0,20,17,6,3
733,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,8,0,19,16,6,4
734,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,20,-1,20,17,6,2
735,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,2,-9,18,15,5,4
736,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-4,16,19,15,4,5
737,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,20,-1,20,17,5,2
738,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,8,-6,19,16,7,4
739,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-7,14,19,15,5,5
740,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-1,7,19,15,4,6
741,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,3,-2,17,14,5,2
742,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,2,-4,18,15,5,3
743,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,7,0,19,16,4,4
744,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,11,-2,19,16,3,3
745,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,2,-7,18,15,6,4
746,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,2,-2,18,15,4,4
747,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,18,-1,20,17,5,3
748,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-1,11,19,15,3,5
749,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,20,-4,20,17,5,3
750,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-4,8,19,15,6,6
751,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-11,4,18,14,6,5
752,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,20,-4,20,17,6,3
753,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,4,-3,19,16,7,5
754,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,0,16,19,15,5,6
755,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-8,4,18,14,6,5
756,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-7,7,19,15,5,6
757,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,8,-3,18,15,5,3
758,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-13,5,18,14,6,6
759,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-2,8,18,14,4,4
760,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-10,4,18,14,3,5
761,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-14,10,18,14,3,6
762,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-7,7,19,15,3,5
763,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,18,0,20,17,5,4
764,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,20,0,20,17,5,2
765,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-18,9,18,14,2,6
766,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,18,0,20,17,6,2
767,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,20,-2,20,17,6,2
768,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-4,13,19,15,5,5
769,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-1,3,18,14,6,3
770,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,20,0,19,16,3,1
771,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-1,8,19,15,2,5
772,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,2,-8,18,15,5,4
773,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-1,8,19,15,3,5
774,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,10,-1,19,16,6,4
775,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,20,0,21,18,4,0
776,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,20,-1,20,17,6,4
777,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-4,5,19,15,5,5
778,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-4,15,19,15,2,5
779,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-14,3,18,14,7,6
780,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,5,-1,16,13,5,3
781,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-11,4,18,14,5,4
782,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,7,-1,19,16,5,5
783,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,2,0,18,15,5,3
784,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,20,0,20,17,6,4
785,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,0,life,2,-8,18,15,8,4
786,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,1,life,-4,7,19,15,6,5
